2016.08.09,23:00,1.11116,1.11183,1.11113,1.11160,2063
2016.08.10,00:00,1.11160,1.11160,1.11122,1.11144,1227
2016.08.10,01:00,1.11145,1.11188,1.11128,1.11145,2029
2016.08.10,02:00,1.11144,1.11174,1.11140,1.11170,1701
2016.08.10,03:00,1.11169,1.11449,1.11155,1.11376,7392
2016.08.10,04:00,1.11377,1.11502,1.11371,1.11462,5335
2016.08.10,05:00,1.11461,1.11557,1.11433,1.11488,4821
2016.08.10,06:00,1.11488,1.11506,1.11431,1.11498,4039
2016.08.10,07:00,1.11499,1.11548,1.11467,1.11494,3721
2016.08.10,08:00,1.11493,1.11543,1.11467,1.11468,4261
2016.08.10,09:00,1.11468,1.11516,1.11382,1.11395,5740
2016.08.10,10:00,1.11396,1.11517,1.11375,1.11430,7245
2016.08.10,11:00,1.11428,1.11482,1.11409,1.11462,5029
2016.08.10,12:00,1.11461,1.11837,1.11456,1.11723,8093
2016.08.10,13:00,1.11723,1.11770,1.11694,1.11721,4518
2016.08.10,14:00,1.11720,1.11898,1.11720,1.11849,7166
2016.08.10,15:00,1.11848,1.11892,1.11793,1.11889,6563
2016.08.10,16:00,1.11889,1.11893,1.11728,1.11750,7821
2016.08.10,17:00,1.11751,1.11779,1.11583,1.11646,7509
2016.08.10,18:00,1.11646,1.11747,1.11604,1.11700,6117
2016.08.10,19:00,1.11699,1.11751,1.11660,1.11663,3662
2016.08.10,20:00,1.11663,1.11781,1.11662,1.11778,3013
2016.08.10,21:00,1.11779,1.11837,1.11705,1.11741,2916
2016.08.10,22:00,1.11742,1.11801,1.11702,1.11743,2788
2016.08.10,23:00,1.11744,1.11787,1.11731,1.11756,2188
2016.08.11,00:00,1.11755,1.11842,1.11749,1.11824,1714
2016.08.11,01:00,1.11824,1.11874,1.11806,1.11857,3306
2016.08.11,02:00,1.11855,1.11913,1.11843,1.11847,3019
2016.08.11,03:00,1.11848,1.11901,1.11820,1.11835,2970
2016.08.11,04:00,1.11836,1.11838,1.11725,1.11766,2984
2016.08.11,05:00,1.11766,1.11819,1.11756,1.11760,1960
2016.08.11,06:00,1.11760,1.11777,1.11669,1.11681,2378
2016.08.11,07:00,1.11683,1.11725,1.11663,1.11675,2209
2016.08.11,08:00,1.11675,1.11680,1.11621,1.11637,3998
2016.08.11,09:00,1.11636,1.11674,1.11600,1.11660,8907
2016.08.11,10:00,1.11656,1.11692,1.11407,1.11480,8716
2016.08.11,11:00,1.11479,1.11489,1.11359,1.11427,6475
2016.08.11,12:00,1.11429,1.11505,1.11418,1.11453,5027
2016.08.11,13:00,1.11453,1.11488,1.11375,1.11473,5218
2016.08.11,14:00,1.11475,1.11542,1.11412,1.11464,5302
2016.08.11,15:00,1.11464,1.11618,1.11458,1.11564,6458
2016.08.11,16:00,1.11564,1.11677,1.11505,1.11661,7476
2016.08.11,17:00,1.11659,1.11790,1.11644,1.11776,10969
2016.08.11,18:00,1.11776,1.11818,1.11660,1.11679,6316
2016.08.11,19:00,1.11679,1.11682,1.11525,1.11570,7719
2016.08.11,20:00,1.11570,1.11579,1.11393,1.11394,3854
2016.08.11,21:00,1.11393,1.11436,1.11366,1.11424,3442
2016.08.11,22:00,1.11425,1.11465,1.11395,1.11405,3170
2016.08.11,23:00,1.11405,1.11409,1.11351,1.11370,1726
2016.08.12,00:00,1.11362,1.11406,1.11346,1.11406,810
2016.08.12,01:00,1.11406,1.11406,1.11359,1.11387,2774
2016.08.12,02:00,1.11387,1.11390,1.11349,1.11377,1463
2016.08.12,03:00,1.11377,1.11427,1.11307,1.11342,2841
2016.08.12,04:00,1.11343,1.11395,1.11327,1.11378,2260
2016.08.12,05:00,1.11377,1.11401,1.11346,1.11387,2372
2016.08.12,06:00,1.11388,1.11440,1.11383,1.11400,2012
2016.08.12,07:00,1.11400,1.11400,1.11347,1.11393,2104
2016.08.12,08:00,1.11392,1.11427,1.11375,1.11415,2113
2016.08.12,09:00,1.11416,1.11449,1.11342,1.11420,4436
2016.08.12,10:00,1.11419,1.11558,1.11389,1.11440,6450
2016.08.12,11:00,1.11440,1.11587,1.11439,1.11541,5284
2016.08.12,12:00,1.11543,1.11563,1.11445,1.11492,5194
2016.08.12,13:00,1.11492,1.11563,1.11466,1.11532,3848
2016.08.12,14:00,1.11533,1.11542,1.11474,1.11499,3598
2016.08.12,15:00,1.11499,1.12208,1.11496,1.12086,12122
2016.08.12,16:00,1.12086,1.12100,1.11846,1.11955,10977
2016.08.12,17:00,1.11955,1.12031,1.11682,1.11782,10514
2016.08.12,18:00,1.11781,1.11837,1.11698,1.11711,5843
2016.08.12,19:00,1.11710,1.11714,1.11661,1.11678,4636
2016.08.12,20:00,1.11679,1.11724,1.11643,1.11645,2935
2016.08.12,21:00,1.11646,1.11715,1.11584,1.11628,2899
2016.08.12,22:00,1.11626,1.11642,1.11598,1.11609,2521
2016.08.12,23:00,1.11610,1.11659,1.11548,1.11553,2489
2016.08.15,00:00,1.11669,1.11689,1.11654,1.11671,695
2016.08.15,01:00,1.11671,1.11683,1.11579,1.11611,2364
2016.08.15,02:00,1.11612,1.11649,1.11566,1.11639,2490
2016.08.15,03:00,1.11629,1.11643,1.11529,1.11551,3417
2016.08.15,04:00,1.11550,1.11585,1.11542,1.11547,3339
2016.08.15,05:00,1.11547,1.11568,1.11536,1.11551,2967
2016.08.15,06:00,1.11553,1.11592,1.11552,1.11577,2437
2016.08.15,07:00,1.11577,1.11610,1.11568,1.11579,2301
2016.08.15,08:00,1.11578,1.11620,1.11559,1.11616,2717
2016.08.15,09:00,1.11617,1.11688,1.11574,1.11671,3832
2016.08.15,10:00,1.11671,1.11755,1.11643,1.11730,6801
2016.08.15,11:00,1.11730,1.11752,1.11645,1.11677,5385
2016.08.15,12:00,1.11679,1.11711,1.11653,1.11656,3867
2016.08.15,13:00,1.11656,1.11742,1.11650,1.11696,3463
2016.08.15,14:00,1.11697,1.11837,1.11670,1.11827,4619
2016.08.15,15:00,1.11827,1.11858,1.11737,1.11738,7156
2016.08.15,16:00,1.11739,1.11962,1.11709,1.11896,6577
2016.08.15,17:00,1.11896,1.12031,1.11834,1.11959,6757
2016.08.15,18:00,1.11962,1.11996,1.11918,1.11979,5679
2016.08.15,19:00,1.11980,1.11997,1.11799,1.11809,3279
2016.08.15,20:00,1.11809,1.11858,1.11807,1.11850,2273
2016.08.15,21:00,1.11851,1.11854,1.11811,1.11816,2395
2016.08.15,22:00,1.11817,1.11858,1.11809,1.11853,2274
2016.08.15,23:00,1.11852,1.11863,1.11808,1.11828,1678
